Entity,Code,Year,Rye | 00000071 || Production | 005510 || tonnes
Lower-middle-income countries,,2009,1068447
Lower-middle-income countries,,2010,579425
Lower-middle-income countries,,2011,681486
Lower-middle-income countries,,2012,776420
Lower-middle-income countries,,2013,737194
Lower-middle-income countries,,2014,578810
Lower-middle-income countries,,2015,494501
Lower-middle-income countries,,2016,495359
Lower-middle-income countries,,2017,610600
Lower-middle-income countries,,2018,497331
Lower-middle-income countries,,2019,438529
Lower-middle-income countries,,2020,560200
Luxembourg,LUX,2000,3603
Luxembourg,LUX,2001,4803
Luxembourg,LUX,2002,7470
Luxembourg,LUX,2003,4606
Luxembourg,LUX,2004,7921
Luxembourg,LUX,2005,5715
Luxembourg,LUX,2006,6156
Luxembourg,LUX,2007,6953
Luxembourg,LUX,2008,8730
Luxembourg,LUX,2009,6924
Luxembourg,LUX,2010,5116
Luxembourg,LUX,2011,4189
Luxembourg,LUX,2012,5225
Luxembourg,LUX,2013,4766
Luxembourg,LUX,2014,5591
Luxembourg,LUX,2015,5610
Luxembourg,LUX,2016,4173
Luxembourg,LUX,2017,4635
Luxembourg,LUX,2018,6170
Luxembourg,LUX,2019,6440
Luxembourg,LUX,2020,4720
Malta,MLT,2018,0
Malta,MLT,2019,0
Malta,MLT,2020,0
Mexico,MEX,1982,2
Mexico,MEX,1986,90
Mexico,MEX,1987,700
Mexico,MEX,1988,90
Mexico,MEX,1989,175
Mexico,MEX,1990,84
Mexico,MEX,1991,379
Mexico,MEX,1992,436
Mexico,MEX,1993,20
Mexico,MEX,1994,200
Mexico,MEX,1995,300
Mexico,MEX,1996,66
Mexico,MEX,1997,0
Mexico,MEX,1998,83
Mexico,MEX,1999,38
Mexico,MEX,2000,0
Mexico,MEX,2001,57
Mexico,MEX,2002,53
Mexico,MEX,2003,2
Mexico,MEX,2004,7
Mexico,MEX,2005,28
Mexico,MEX,2006,42
Mexico,MEX,2007,15
Mexico,MEX,2008,19
Mexico,MEX,2009,20
Mexico,MEX,2010,55
Mexico,MEX,2011,3
Mexico,MEX,2012,20
Mexico,MEX,2013,31
Mexico,MEX,2014,14
Mexico,MEX,2015,38
Mexico,MEX,2016,21
Mexico,MEX,2017,22
Mexico,MEX,2018,9
Mexico,MEX,2019,14
Mexico,MEX,2020,16
Moldova,MDA,1992,1390
Moldova,MDA,1993,2835
Moldova,MDA,1994,2740
Moldova,MDA,1995,5185
Moldova,MDA,1996,8057
Moldova,MDA,1997,8368
Moldova,MDA,1998,4201
Moldova,MDA,1999,3773
Moldova,MDA,2000,2321
Moldova,MDA,2001,3786
Moldova,MDA,2002,2977
Moldova,MDA,2003,484
Moldova,MDA,2004,1913
Moldova,MDA,2005,2465
Moldova,MDA,2006,747
Moldova,MDA,2007,605
Moldova,MDA,2008,1317
Moldova,MDA,2009,1279
Moldova,MDA,2010,1797
Moldova,MDA,2011,767
Moldova,MDA,2012,289
Moldova,MDA,2013,1865
Moldova,MDA,2014,1081
Moldova,MDA,2015,946
Moldova,MDA,2016,585
Moldova,MDA,2017,1126
Moldova,MDA,2018,906
Moldova,MDA,2019,956
Moldova,MDA,2020,1880
Montenegro,MNE,2006,394
Montenegro,MNE,2007,51
Montenegro,MNE,2008,149
Montenegro,MNE,2009,259
Montenegro,MNE,2010,207
Montenegro,MNE,2011,544
Montenegro,MNE,2012,329
Montenegro,MNE,2013,574
Montenegro,MNE,2014,527
Montenegro,MNE,2015,339
Montenegro,MNE,2016,391
Montenegro,MNE,2017,421
Montenegro,MNE,2018,445
Montenegro,MNE,2019,410
Montenegro,MNE,2020,441
Morocco,MAR,1961,1400
Morocco,MAR,1962,2100
Morocco,MAR,1963,1800
Morocco,MAR,1964,1100
Morocco,MAR,1965,4900
Morocco,MAR,1966,700
Morocco,MAR,1967,1600
Morocco,MAR,1968,2100
Morocco,MAR,1969,800
Morocco,MAR,1970,8160
Morocco,MAR,1971,1120
Morocco,MAR,1972,5000
Morocco,MAR,1973,9320
Morocco,MAR,1974,3850
Morocco,MAR,1975,3980
Morocco,MAR,1976,5330
Morocco,MAR,1977,1900
Morocco,MAR,1978,7870
Morocco,MAR,1979,5800
Morocco,MAR,1980,5900
Morocco,MAR,1981,4060
Morocco,MAR,1982,3149
Morocco,MAR,1983,3800
Morocco,MAR,1984,1520
Morocco,MAR,1985,1520
Morocco,MAR,1986,2000
Morocco,MAR,1987,2000
Morocco,MAR,1988,2000
Morocco,MAR,1989,2100
Morocco,MAR,1990,1774
Morocco,MAR,1991,2200
Morocco,MAR,1992,2300
Morocco,MAR,1993,2344
Morocco,MAR,1994,2400
Morocco,MAR,1995,2400
Morocco,MAR,1996,2370
Morocco,MAR,1997,2370
Morocco,MAR,1998,2371
Morocco,MAR,1999,2372
Morocco,MAR,2000,2354
Morocco,MAR,2001,2350
Morocco,MAR,2002,2355
Morocco,MAR,2003,2276
Morocco,MAR,2004,2273
Morocco,MAR,2005,2265
Morocco,MAR,2006,2253
Morocco,MAR,2007,2057
Morocco,MAR,2008,2000
Morocco,MAR,2009,2700
Morocco,MAR,2010,3000
Morocco,MAR,2011,2300
Morocco,MAR,2012,2400
Morocco,MAR,2013,2500
Morocco,MAR,2014,2447
Morocco,MAR,2015,2374
Morocco,MAR,2016,2347
Morocco,MAR,2017,2385
Morocco,MAR,2018,2376
Morocco,MAR,2019,2376
Morocco,MAR,2020,2376
Net Food Importing Developing Countries (FAO),,1961,2400
Net Food Importing Developing Countries (FAO),,1962,3050
Net Food Importing Developing Countries (FAO),,1963,2750
Net Food Importing Developing Countries (FAO),,1964,2050
Net Food Importing Developing Countries (FAO),,1965,5803
Net Food Importing Developing Countries (FAO),,1966,1590
Net Food Importing Developing Countries (FAO),,1967,2579
Net Food Importing Developing Countries (FAO),,1968,2977
Net Food Importing Developing Countries (FAO),,1969,1587
Net Food Importing Developing Countries (FAO),,1970,9090
Net Food Importing Developing Countries (FAO),,1971,2007
Net Food Importing Developing Countries (FAO),,1972,5728
Net Food Importing Developing Countries (FAO),,1973,9984
Net Food Importing Developing Countries (FAO),,1974,4530
Net Food Importing Developing Countries (FAO),,1975,4498
Net Food Importing Developing Countries (FAO),,1976,5795
Net Food Importing Developing Countries (FAO),,1977,2637
Net Food Importing Developing Countries (FAO),,1978,8636
Net Food Importing Developing Countries (FAO),,1979,6596
Net Food Importing Developing Countries (FAO),,1980,6690
Net Food Importing Developing Countries (FAO),,1981,4845
Net Food Importing Developing Countries (FAO),,1982,3717
Net Food Importing Developing Countries (FAO),,1983,4305
Net Food Importing Developing Countries (FAO),,1984,2098
Net Food Importing Developing Countries (FAO),,1985,2120
Net Food Importing Developing Countries (FAO),,1986,2625
Net Food Importing Developing Countries (FAO),,1987,2625
Net Food Importing Developing Countries (FAO),,1988,2586
Net Food Importing Developing Countries (FAO),,1989,18702
Net Food Importing Developing Countries (FAO),,1990,18777
Net Food Importing Developing Countries (FAO),,1991,17719
Net Food Importing Developing Countries (FAO),,1992,17897
Net Food Importing Developing Countries (FAO),,1993,20445
Net Food Importing Developing Countries (FAO),,1994,22051
Net Food Importing Developing Countries (FAO),,1995,25085
Net Food Importing Developing Countries (FAO),,1996,26134
Net Food Importing Developing Countries (FAO),,1997,26450
Net Food Importing Developing Countries (FAO),,1998,27461
Net Food Importing Developing Countries (FAO),,1999,27468
Net Food Importing Developing Countries (FAO),,2000,28450
Net Food Importing Developing Countries (FAO),,2001,32438
Net Food Importing Developing Countries (FAO),,2002,32422
Net Food Importing Developing Countries (FAO),,2003,32364
Net Food Importing Developing Countries (FAO),,2004,32342
Net Food Importing Developing Countries (FAO),,2005,54351
Net Food Importing Developing Countries (FAO),,2006,77410
Net Food Importing Developing Countries (FAO),,2007,80138
Net Food Importing Developing Countries (FAO),,2008,97131
Net Food Importing Developing Countries (FAO),,2009,100848
Net Food Importing Developing Countries (FAO),,2010,101124
Net Food Importing Developing Countries (FAO),,2011,96548
Net Food Importing Developing Countries (FAO),,2012,92481
Net Food Importing Developing Countries (FAO),,2013,91618
Net Food Importing Developing Countries (FAO),,2014,92574
Net Food Importing Developing Countries (FAO),,2015,93880
Net Food Importing Developing Countries (FAO),,2016,95351
Net Food Importing Developing Countries (FAO),,2017,93906
Net Food Importing Developing Countries (FAO),,2018,94394
Net Food Importing Developing Countries (FAO),,2019,94523
Net Food Importing Developing Countries (FAO),,2020,94233
Netherlands,NLD,1961,301069
Netherlands,NLD,1962,339047
Netherlands,NLD,1963,313260
Netherlands,NLD,1964,356167
Netherlands,NLD,1965,249996
Netherlands,NLD,1966,190381
Netherlands,NLD,1967,239077
Netherlands,NLD,1968,239081
Netherlands,NLD,1969,206532
Netherlands,NLD,1970,172347
Netherlands,NLD,1971,208977
Netherlands,NLD,1972,151459
Netherlands,NLD,1973,105212
Netherlands,NLD,1974,77837
Netherlands,NLD,1975,62815
Netherlands,NLD,1976,65231
Netherlands,NLD,1977,73541
Netherlands,NLD,1978,67700
Netherlands,NLD,1979,49300
Netherlands,NLD,1980,38640
Netherlands,NLD,1981,28616
Netherlands,NLD,1982,26492
Netherlands,NLD,1983,25674
Netherlands,NLD,1984,24650
Netherlands,NLD,1985,19265
Netherlands,NLD,1986,19468
Netherlands,NLD,1987,24661
Netherlands,NLD,1988,28271
Netherlands,NLD,1989,33424
Netherlands,NLD,1990,36000
Netherlands,NLD,1991,33515
Netherlands,NLD,1992,34395
Netherlands,NLD,1993,41200
Netherlands,NLD,1994,26500
Netherlands,NLD,1995,42500
Netherlands,NLD,1996,38200
Netherlands,NLD,1997,27700
Netherlands,NLD,1998,30300
Netherlands,NLD,1999,14000
Netherlands,NLD,2000,29000
Netherlands,NLD,2001,17000
Netherlands,NLD,2002,16800
Netherlands,NLD,2003,17900
Netherlands,NLD,2004,16600
Netherlands,NLD,2005,10885
Netherlands,NLD,2006,10900
Netherlands,NLD,2007,11000
Netherlands,NLD,2008,8000
Netherlands,NLD,2009,11243
Netherlands,NLD,2010,10242
Netherlands,NLD,2011,6411
Netherlands,NLD,2012,9225
Netherlands,NLD,2013,6706
Netherlands,NLD,2014,7106
Netherlands,NLD,2015,6161
Netherlands,NLD,2016,5403
Netherlands,NLD,2017,4385
Netherlands,NLD,2018,4340
Netherlands,NLD,2019,5300
Netherlands,NLD,2020,7590
North America,,1961,860000
North America,,1962,1345200
North America,,1963,1090500
North America,,1964,1138575
North America,,1965,1299031
North America,,1966,1143319
North America,,1967,912303
North America,,1968,914309
North America,,1969,1152164
North America,,1970,1415979
North America,,1971,1806976
North America,,1972,1061254
North America,,1973,989597
North America,,1974,943870
North America,,1975,954786
North America,,1976,819046
North America,,1977,826709
North America,,1978,1216662
North America,,1979,1085850
North America,,1980,861350
North America,,1981,1384870
North America,,1982,1423602
North America,,1983,1509000
North America,,1984,1475300
North America,,1985,1087100
North America,,1986,1094190
North America,,1987,988980
North America,,1988,641090
North America,,1989,1153225
North America,,1990,857584
North America,,1991,586329
North America,,1992,572126
North America,,1993,581270
North America,,1994,687970
North America,,1995,565540
North America,,1996,536446
North America,,1997,526560
North America,,1998,717183
North America,,1999,667018
North America,,2000,473310
North America,,2001,403027
North America,,2002,298653
North America,,2003,546412
North America,,2004,607197
North America,,2005,521878
North America,,2006,565652
North America,,2007,412325
North America,,2008,508429
North America,,2009,453020
North America,,2010,427455
North America,,2011,395103
North America,,2012,502790
North America,,2013,416641
North America,,2014,400124
North America,,2015,517548
North America,,2016,726400
North America,,2017,601732
North America,,2018,450589
North America,,2019,603224
North America,,2020,780746
North Korea,PRK,1987,93000
North Korea,PRK,1988,100000
North Korea,PRK,1989,110000
North Korea,PRK,1990,100000
North Korea,PRK,1991,100000
North Korea,PRK,1992,100000
North Korea,PRK,1993,80000
North Korea,PRK,1994,80000
North Korea,PRK,1995,75000
North Korea,PRK,1996,60000
North Korea,PRK,1997,50000
North Korea,PRK,1998,55000
North Korea,PRK,1999,60000
North Korea,PRK,2000,60000
North Korea,PRK,2001,68000
North Korea,PRK,2002,60000
North Korea,PRK,2003,60000
North Korea,PRK,2004,60000
North Korea,PRK,2005,60000
North Korea,PRK,2006,60000
North Korea,PRK,2007,60000
North Korea,PRK,2008,60138
North Korea,PRK,2009,60163
North Korea,PRK,2010,58618
North Korea,PRK,2011,61122
North Korea,PRK,2012,67366
North Korea,PRK,2013,67497
North Korea,PRK,2014,68136
North Korea,PRK,2015,60030
North Korea,PRK,2016,65221
North Korea,PRK,2017,64462
North Korea,PRK,2018,63238
North Korea,PRK,2019,64307
North Korea,PRK,2020,64002
North Macedonia,MKD,1992,17789
North Macedonia,MKD,1993,11414
North Macedonia,MKD,1994,15475
North Macedonia,MKD,1995,14649
North Macedonia,MKD,1996,10875
North Macedonia,MKD,1997,10779
North Macedonia,MKD,1998,13764
North Macedonia,MKD,1999,10594
North Macedonia,MKD,2000,8211
North Macedonia,MKD,2001,9500
North Macedonia,MKD,2002,7120
North Macedonia,MKD,2003,6057
North Macedonia,MKD,2004,10273
North Macedonia,MKD,2005,9451
North Macedonia,MKD,2006,8613
North Macedonia,MKD,2007,6735
North Macedonia,MKD,2008,9912
North Macedonia,MKD,2009,9089
North Macedonia,MKD,2010,8850
North Macedonia,MKD,2011,8297
North Macedonia,MKD,2012,7288
North Macedonia,MKD,2013,8898
North Macedonia,MKD,2014,11402
North Macedonia,MKD,2015,7747
North Macedonia,MKD,2016,10210
North Macedonia,MKD,2017,8416
North Macedonia,MKD,2018,9379
North Macedonia,MKD,2019,8628
North Macedonia,MKD,2020,9481
Northern Africa (FAO),,1961,1400
Northern Africa (FAO),,1962,2100
Northern Africa (FAO),,1963,1800
Northern Africa (FAO),,1964,1100
Northern Africa (FAO),,1965,4900
Northern Africa (FAO),,1966,700
Northern Africa (FAO),,1967,1600
Northern Africa (FAO),,1968,2100
Northern Africa (FAO),,1969,800
Northern Africa (FAO),,1970,8160
Northern Africa (FAO),,1971,1120
Northern Africa (FAO),,1972,5000
Northern Africa (FAO),,1973,9320
Northern Africa (FAO),,1974,3850
Northern Africa (FAO),,1975,3980
Northern Africa (FAO),,1976,5330
Northern Africa (FAO),,1977,1900
Northern Africa (FAO),,1978,7870
Northern Africa (FAO),,1979,5800
Northern Africa (FAO),,1980,5900
Northern Africa (FAO),,1981,4060
Northern Africa (FAO),,1982,3149
Northern Africa (FAO),,1983,3800
Northern Africa (FAO),,1984,1520
Northern Africa (FAO),,1985,1520
Northern Africa (FAO),,1986,2000
Northern Africa (FAO),,1987,2000
Northern Africa (FAO),,1988,2000
Northern Africa (FAO),,1989,18100
Northern Africa (FAO),,1990,18274
Northern Africa (FAO),,1991,17200
Northern Africa (FAO),,1992,17300
Northern Africa (FAO),,1993,19844
Northern Africa (FAO),,1994,21400
Northern Africa (FAO),,1995,24400
Northern Africa (FAO),,1996,25370
Northern Africa (FAO),,1997,26370
Northern Africa (FAO),,1998,27371
Northern Africa (FAO),,1999,27372
Northern Africa (FAO),,2000,28354
Northern Africa (FAO),,2001,32350
Northern Africa (FAO),,2002,32355
Northern Africa (FAO),,2003,32276
Northern Africa (FAO),,2004,32273
Northern Africa (FAO),,2005,54265
Northern Africa (FAO),,2006,77253
Northern Africa (FAO),,2007,80057
Northern Africa (FAO),,2008,97000
Northern Africa (FAO),,2009,100700
Northern Africa (FAO),,2010,101000
Northern Africa (FAO),,2011,96410
Northern Africa (FAO),,2012,92400
Northern Africa (FAO),,2013,91500
Northern Africa (FAO),,2014,92463
Northern Africa (FAO),,2015,93805
Northern Africa (FAO),,2016,95251
Northern Africa (FAO),,2017,93835
Northern Africa (FAO),,2018,94305
Northern Africa (FAO),,2019,94471
Northern Africa (FAO),,2020,94201
Northern America (FAO),,1961,860000
Northern America (FAO),,1962,1345200
Northern America (FAO),,1963,1090500
Northern America (FAO),,1964,1138575
Northern America (FAO),,1965,1299031
Northern America (FAO),,1966,1143319
Northern America (FAO),,1967,912303
Northern America (FAO),,1968,914309
Northern America (FAO),,1969,1152164
Northern America (FAO),,1970,1415979
Northern America (FAO),,1971,1806976
Northern America (FAO),,1972,1061254
Northern America (FAO),,1973,989597
Northern America (FAO),,1974,943870
Northern America (FAO),,1975,954786
Northern America (FAO),,1976,819046
Northern America (FAO),,1977,826709
Northern America (FAO),,1978,1216662
Northern America (FAO),,1979,1085850
Northern America (FAO),,1980,861350
Northern America (FAO),,1981,1384870
Northern America (FAO),,1982,1423600
Northern America (FAO),,1983,1509000
Northern America (FAO),,1984,1475300
Northern America (FAO),,1985,1087100
Northern America (FAO),,1986,1094100
Northern America (FAO),,1987,988280
Northern America (FAO),,1988,641000
Northern America (FAO),,1989,1153050
Northern America (FAO),,1990,857500
Northern America (FAO),,1991,585950
Northern America (FAO),,1992,571690
Northern America (FAO),,1993,581250
Northern America (FAO),,1994,687770
Northern America (FAO),,1995,565240
Northern America (FAO),,1996,536380
Northern America (FAO),,1997,526560
Northern America (FAO),,1998,717100
Northern America (FAO),,1999,666980
Northern America (FAO),,2000,473310
Northern America (FAO),,2001,402970
Northern America (FAO),,2002,298600
Northern America (FAO),,2003,546410
Northern America (FAO),,2004,607190
Northern America (FAO),,2005,521850
Northern America (FAO),,2006,565610
Northern America (FAO),,2007,412310
Northern America (FAO),,2008,508410
Northern America (FAO),,2009,453000
Northern America (FAO),,2010,427400
Northern America (FAO),,2011,395100
Northern America (FAO),,2012,502770
Northern America (FAO),,2013,416610
Northern America (FAO),,2014,400110
Northern America (FAO),,2015,517510
Northern America (FAO),,2016,726379
Northern America (FAO),,2017,601710
Northern America (FAO),,2018,450580
Northern America (FAO),,2019,603210
Northern America (FAO),,2020,780730
Northern Europe (FAO),,1961,831733
Northern Europe (FAO),,1962,804644
Northern Europe (FAO),,1963,548390
Northern Europe (FAO),,1964,605473
Northern Europe (FAO),,1965,649410
Northern Europe (FAO),,1966,353390
Northern Europe (FAO),,1967,493710
Northern Europe (FAO),,1968,492081
Northern Europe (FAO),,1969,452345
Northern Europe (FAO),,1970,511099
Northern Europe (FAO),,1971,610469
Northern Europe (FAO),,1972,664834
Northern Europe (FAO),,1973,611192
Northern Europe (FAO),,1974,767951
Northern Europe (FAO),,1975,592859
Northern Europe (FAO),,1976,845803
Northern Europe (FAO),,1977,787258
Northern Europe (FAO),,1978,724323
Northern Europe (FAO),,1979,557280
Northern Europe (FAO),,1980,575278
Northern Europe (FAO),,1981,477811
Northern Europe (FAO),,1982,506540
Northern Europe (FAO),,1983,694593
Northern Europe (FAO),,1984,982409
Northern Europe (FAO),,1985,832505
Northern Europe (FAO),,1986,806839
Northern Europe (FAO),,1987,760609
Northern Europe (FAO),,1988,579848
Northern Europe (FAO),,1989,1041639
Northern Europe (FAO),,1990,1167939
Northern Europe (FAO),,1991,642124
Northern Europe (FAO),,1992,1303294
Northern Europe (FAO),,1993,1589409
Northern Europe (FAO),,1994,1136922
Northern Europe (FAO),,1995,1185397
Northern Europe (FAO),,1996,1120975
Northern Europe (FAO),,1997,1257941
Northern Europe (FAO),,1998,1331387
Northern Europe (FAO),,1999,830099
Northern Europe (FAO),,2000,1099302
Northern Europe (FAO),,2001,985020
Northern Europe (FAO),,2002,781014
Northern Europe (FAO),,2003,661218
Northern Europe (FAO),,2004,671071
Northern Europe (FAO),,2005,567464
Northern Europe (FAO),,2006,590346
Northern Europe (FAO),,2007,841609
Northern Europe (FAO),,2008,926241
Northern Europe (FAO),,2009,971344
Northern Europe (FAO),,2010,695781
Northern Europe (FAO),,2011,732957
Northern Europe (FAO),,2012,964790
Northern Europe (FAO),,2013,936830
Northern Europe (FAO),,2014,1270103
Northern Europe (FAO),,2015,1473887
Northern Europe (FAO),,2016,1088284
Northern Europe (FAO),,2017,1324842
Northern Europe (FAO),,2018,866146
Northern Europe (FAO),,2019,1833160
Northern Europe (FAO),,2020,1433040
Norway,NOR,1961,2800
Norway,NOR,1962,4000
Norway,NOR,1963,2600
Norway,NOR,1964,1879
Norway,NOR,1965,1621
Norway,NOR,1966,727
Norway,NOR,1967,2319
Norway,NOR,1968,4224
Norway,NOR,1969,4170
Norway,NOR,1970,4800
Norway,NOR,1971,4620
Norway,NOR,1972,4875
Norway,NOR,1973,6771
Norway,NOR,1974,11047
Norway,NOR,1975,4226
Norway,NOR,1976,6500
Norway,NOR,1977,8431
Norway,NOR,1978,7544
Norway,NOR,1979,5346
Norway,NOR,1980,4700
Norway,NOR,1981,2900
Norway,NOR,1982,2300
Norway,NOR,1983,3400
Norway,NOR,1984,6700
Norway,NOR,1985,3500
Norway,NOR,1986,3020
Norway,NOR,1987,3619
Norway,NOR,1988,2131
Norway,NOR,1989,2800
Norway,NOR,1990,3200
Norway,NOR,1991,4990
Norway,NOR,1992,4110
Norway,NOR,1993,12845
Norway,NOR,1994,7070
Norway,NOR,1995,14430
Norway,NOR,1996,12140
Norway,NOR,1997,12295
Norway,NOR,1998,28330
Norway,NOR,1999,9410
Norway,NOR,2000,16120
Norway,NOR,2001,5940
Norway,NOR,2002,9040
Norway,NOR,2003,19440
Norway,NOR,2004,40570
Norway,NOR,2005,34830
Norway,NOR,2006,26160
Norway,NOR,2007,39980
Norway,NOR,2008,47630
Norway,NOR,2009,27400
Norway,NOR,2010,34200
Norway,NOR,2011,16270
Norway,NOR,2012,4890
Norway,NOR,2013,12730
Norway,NOR,2014,38100
Norway,NOR,2015,66200
Norway,NOR,2016,23100
Norway,NOR,2017,50000
Norway,NOR,2018,7900
Norway,NOR,2019,50000
Norway,NOR,2020,36000
Oceania,,1961,10887
Oceania,,1962,9716
Oceania,,1963,9634
Oceania,,1964,13989
Oceania,,1965,10669
Oceania,,1966,15785
Oceania,,1967,10342
Oceania,,1968,20173
Oceania,,1969,11349
Oceania,,1970,22157
Oceania,,1971,21912
Oceania,,1972,9000
Oceania,,1973,8000
Oceania,,1974,4921
Oceania,,1975,6828
Oceania,,1976,9382
Oceania,,1977,10708
Oceania,,1978,26097
Oceania,,1979,9305
Oceania,,1980,8899
Oceania,,1981,16078
Oceania,,1982,9573
Oceania,,1983,24072
Oceania,,1984,14144
Oceania,,1985,24157
Oceania,,1986,54805
Oceania,,1987,26010
Oceania,,1988,17026
Oceania,,1989,21139
Oceania,,1990,22450
Oceania,,1991,33475
Oceania,,1992,28411
Oceania,,1993,23805
Oceania,,1994,20000
Oceania,,1995,20000
Oceania,,1996,20000
Oceania,,1997,20000
Oceania,,1998,20000
Oceania,,1999,20000
Oceania,,2000,20000
Oceania,,2001,20000
Oceania,,2002,20000
Oceania,,2003,20000
Oceania,,2004,20000
Oceania,,2005,20000
Oceania,,2006,20000
Oceania,,2007,20000
Oceania,,2008,35000
Oceania,,2009,29673
Oceania,,2010,29407
Oceania,,2011,29898
Oceania,,2012,40000
Oceania,,2013,30767
Oceania,,2014,29525
Oceania,,2015,30359
Oceania,,2016,30020
Oceania,,2017,30000
Oceania,,2018,29865
Oceania,,2019,29942
Oceania,,2020,29937
Oceania (FAO),,1961,10887
Oceania (FAO),,1962,9716
Oceania (FAO),,1963,9634
Oceania (FAO),,1964,13989
Oceania (FAO),,1965,10669
Oceania (FAO),,1966,15785
Oceania (FAO),,1967,10342
Oceania (FAO),,1968,20173
Oceania (FAO),,1969,11349
Oceania (FAO),,1970,22157
Oceania (FAO),,1971,21912
Oceania (FAO),,1972,9000
Oceania (FAO),,1973,8000
Oceania (FAO),,1974,4921
Oceania (FAO),,1975,6828
Oceania (FAO),,1976,9382
Oceania (FAO),,1977,10708
Oceania (FAO),,1978,26097
Oceania (FAO),,1979,9305
Oceania (FAO),,1980,8899
Oceania (FAO),,1981,16078
Oceania (FAO),,1982,9573
Oceania (FAO),,1983,24072
Oceania (FAO),,1984,14144
Oceania (FAO),,1985,24157
Oceania (FAO),,1986,54805
Oceania (FAO),,1987,26010
Oceania (FAO),,1988,17026
Oceania (FAO),,1989,21139
Oceania (FAO),,1990,22450
Oceania (FAO),,1991,33475
Oceania (FAO),,1992,28411
Oceania (FAO),,1993,23805
Oceania (FAO),,1994,20000
Oceania (FAO),,1995,20000
Oceania (FAO),,1996,20000
Oceania (FAO),,1997,20000
Oceania (FAO),,1998,20000
Oceania (FAO),,1999,20000
Oceania (FAO),,2000,20000
Oceania (FAO),,2001,20000
Oceania (FAO),,2002,20000
Oceania (FAO),,2003,20000
Oceania (FAO),,2004,20000
Oceania (FAO),,2005,20000
Oceania (FAO),,2006,20000
Oceania (FAO),,2007,20000
Oceania (FAO),,2008,35000
Oceania (FAO),,2009,29673
Oceania (FAO),,2010,29407
Oceania (FAO),,2011,29898
Oceania (FAO),,2012,40000
Oceania (FAO),,2013,30767
Oceania (FAO),,2014,29525
Oceania (FAO),,2015,30359
Oceania (FAO),,2016,30020
Oceania (FAO),,2017,30000
Oceania (FAO),,2018,29865
Oceania (FAO),,2019,29942
Oceania (FAO),,2020,29937
Peru,PER,1961,1000
Peru,PER,1962,950
Peru,PER,1963,950
Peru,PER,1964,950
Peru,PER,1965,903
Peru,PER,1966,890
Peru,PER,1967,979
Peru,PER,1968,877
Peru,PER,1969,787
Peru,PER,1970,930
Peru,PER,1971,887
Peru,PER,1972,728
Peru,PER,1973,664
Peru,PER,1974,680
Peru,PER,1975,518
Peru,PER,1976,465
Peru,PER,1977,737
Peru,PER,1978,766
Peru,PER,1979,796
Peru,PER,1980,790
Peru,PER,1981,785
Peru,PER,1982,568
Peru,PER,1983,505
Peru,PER,1984,578
Peru,PER,1985,600
Peru,PER,1986,625
Peru,PER,1987,625
Peru,PER,1988,586
Peru,PER,1989,602
Peru,PER,1990,503
Peru,PER,1991,519
Peru,PER,1992,597
Peru,PER,1993,601
Peru,PER,1994,651
Peru,PER,1995,685
Peru,PER,1996,764
Peru,PER,1997,80
Peru,PER,1998,90
Peru,PER,1999,96
Peru,PER,2000,96
Peru,PER,2001,88
Peru,PER,2002,67
Peru,PER,2003,88
Peru,PER,2004,69
Peru,PER,2005,86
Peru,PER,2006,157
Peru,PER,2007,81
Peru,PER,2008,131
Peru,PER,2009,148
Peru,PER,2010,124
Peru,PER,2011,138
Peru,PER,2012,81
Peru,PER,2013,118
Peru,PER,2014,111
Peru,PER,2015,75
Peru,PER,2016,100
Peru,PER,2017,71
Peru,PER,2018,89
Peru,PER,2019,52
Peru,PER,2020,32
Poland,POL,1961,8356000
Poland,POL,1962,6685000
Poland,POL,1963,7124000
Poland,POL,1964,6964000
Poland,POL,1965,8202000
Poland,POL,1966,7661000
Poland,POL,1967,7645000
Poland,POL,1968,8438200
Poland,POL,1969,8166900
Poland,POL,1970,5433400
Poland,POL,1971,7827300
Poland,POL,1972,8149000
Poland,POL,1973,8268000
Poland,POL,1974,7881500
Poland,POL,1975,6270021
Poland,POL,1976,6921929
Poland,POL,1977,6249491
Poland,POL,1978,7434176
Poland,POL,1979,5201025
Poland,POL,1980,6566401
Poland,POL,1981,6731261
Poland,POL,1982,7792483
Poland,POL,1983,8780701
Poland,POL,1984,9540277
Poland,POL,1985,7600454
Poland,POL,1986,7073775
Poland,POL,1987,6816729
Poland,POL,1988,5500610
Poland,POL,1989,6216478
Poland,POL,1990,6043965
Poland,POL,1991,5899383
Poland,POL,1992,3981440
Poland,POL,1993,4992101
Poland,POL,1994,5300132
Poland,POL,1995,6287642
Poland,POL,1996,5652480
Poland,POL,1997,5299513
Poland,POL,1998,5663665
Poland,POL,1999,5180658
Poland,POL,2000,4003047
Poland,POL,2001,4863637
Poland,POL,2002,3831000
Poland,POL,2003,3172240
Poland,POL,2004,4280716
Poland,POL,2005,3404312
Poland,POL,2006,2621626
Poland,POL,2007,3125691
Poland,POL,2008,3448550
Poland,POL,2009,3712900
Poland,POL,2010,2851706
Poland,POL,2011,2600676
Poland,POL,2012,2888137
Poland,POL,2013,3359271
Poland,POL,2014,2792593
Poland,POL,2015,2013148
Poland,POL,2016,2199578
Poland,POL,2017,2673642
Poland,POL,2018,2126570
Poland,POL,2019,2415640
